date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:09	100134/100134	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2014:54:07%20GMT	https://www.ubagroup.com/alumni/	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/index.html	(from )
15:54:09	84/84	---M-Z	200	added ('OK')	text/plain	etag:%225c-59d4458d14540-gzip%22	https://www.ubagroup.com/robots.txt		(from )
15:54:10	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2030%20Mar%202022%2014:54:10%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Emmanuel%20LEO/Downloads/united/www.googletagmanager.com/gtm.05445.delayed	(from https://www.ubagroup.com/alumni/)
15:54:11	199/199	---M--	403	error ('Forbidden')	text/html	date:Wed,%2030%20Mar%202022%2014:54:10%20GMT	https://www.ubagroup.com/alumni/xmlrpc.php	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/xmlrpc.php	(from https://www.ubagroup.com/alumni/)
15:54:11	10719/10719	---M-Z	200	added ('OK')	text/css	etag:%2229df-5b77e1284ad64-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/event-organiser/lib/leaflet/leaflet.min.css?ver=1.4.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/event-organiser/lib/leaflet/leaflet.min2fca.css	(from https://www.ubagroup.com/alumni/)
15:54:12	25752/25752	---MC-	200	added ('OK')	application/rss+xml	etag:%2214d55f34af22bc237ad6a008259fa5f4%22	https://www.ubagroup.com/alumni/feed/	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/feed/index.html	(from https://www.ubagroup.com/alumni/)
15:54:12	693/693	---M-Z	200	added ('OK')	text/css	etag:%222b5-5d9c61f56b24b-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/gtranslate/gtranslate-style24.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/gtranslate/gtranslate-style2469c8.css	(from https://www.ubagroup.com/alumni/)
15:54:12	786/786	---M--	200	added ('OK')	application/rss+xml	etag:%22558a86359c086fe4e29596343078036f%22	https://www.ubagroup.com/alumni/comments/feed/	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/comments/feed/index.html	(from https://www.ubagroup.com/alumni/)
15:54:14	80574/80574	---M-Z	200	added ('OK')	text/css	etag:%2213abe-5cd9b892a0600-gzip%22	https://www.ubagroup.com/alumni/wp-includes/css/dist/block-library/style.min.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-includes/css/dist/block-library/style.min69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:15	3809/3809	---M-Z	200	added ('OK')	text/css	etag:%22ee1-5adb12b1275c0-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/appbanners/lib/smartbanner/jquery.smartbanner.min.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/appbanners/lib/smartbanner/jquery.smartbanner.min69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:16	3106/3106	---M-Z	200	added ('OK')	text/css	etag:%22c22-5d9c61bf1fe7a-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/cookie-law-info/public/css/cookie-law-info-public.css?ver=2.1.1	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/cookie-law-info/public/css/cookie-law-info-publice1fc.css	(from https://www.ubagroup.com/alumni/)
15:54:17	27249/27249	---M-Z	200	added ('OK')	text/css	etag:%226a71-5d9c61bf1eef8-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/cookie-law-info/public/css/cookie-law-info-gdpr.css?ver=2.1.1	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/cookie-law-info/public/css/cookie-law-info-gdpre1fc.css	(from https://www.ubagroup.com/alumni/)
15:54:17	1825/1825	---M-Z	200	added ('OK')	text/css	etag:%22721-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/normalize.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/normalize69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:18	24192/24192	---M-Z	200	added ('OK')	text/css	etag:%225e80-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/font-awesome.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/font-awesome69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:18	1554/1554	---M-Z	200	added ('OK')	text/css	etag:%22612-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/featherlight.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/featherlight69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:20	5516/5516	---M-Z	200	added ('OK')	text/css	etag:%22158c-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/magnific-popup.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/magnific-popup69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:20	72259/72259	---M-Z	200	added ('OK')	text/css	etag:%2211a43-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/animate.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/animate69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:21	47734/47734	---M-Z	200	added ('OK')	text/css	etag:%22ba76-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/style1.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/css/style169c8.css	(from https://www.ubagroup.com/alumni/)
15:54:23	14979/14979	---M-Z	200	added ('OK')	text/css	etag:%223a83-5d9c633251183-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.235	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/wp-store-locator/css/styles.minef3a.css	(from https://www.ubagroup.com/alumni/)
15:54:24	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%22269550530cc127b6aa5a35925a7de6ce%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css?ver=2.5.5	C:/Users/Emmanuel%20LEO/Downloads/united/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min4468.css	(from https://www.ubagroup.com/alumni/)
15:54:24	1684/1684	---M-Z	200	added ('OK')	text/css	etag:%22694-5d9c6348af1f9-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/wp-team-showcase-and-slider/assets/css/slick.css?ver=2.5.5	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/wp-team-showcase-and-slider/assets/css/slick4468.css	(from https://www.ubagroup.com/alumni/)
15:54:24	7269/7269	---M-Z	200	added ('OK')	text/css	etag:%221c65-5d9c6348ae25a-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/wp-team-showcase-and-slider/assets/css/magnific-popup.css?ver=2.5.5	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/wp-team-showcase-and-slider/assets/css/magnific-popup4468.css	(from https://www.ubagroup.com/alumni/)
15:54:25	17470/17470	---M-Z	200	added ('OK')	text/css	etag:%22443e-5d9c6348b0d4f-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/wp-team-showcase-and-slider/assets/css/wp-tsas-public.css?ver=2.5.5	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/wp-team-showcase-and-slider/assets/css/wp-tsas-public4468.css	(from https://www.ubagroup.com/alumni/)
15:54:25	115957/115957	---M-Z	200	added ('OK')	text/css	etag:%221c4f5-5d33160b5f12d-gzip%22	https://www.ubagroup.com/alumni/wp-content/uploads/sites/32/essential-addons-elementor/cb70d11b8.min.css?ver=1648650846	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/uploads/sites/32/essential-addons-elementor/cb70d11b8.min4682.css	(from https://www.ubagroup.com/alumni/)
15:54:26	91749/91749	---M-Z	200	added ('OK')	text/css	etag:%2216665-5cfccb56e66de-gzip%22	https://www.ubagroup.com/alumni/wp-content/uploads/sites/32/maxmegamenu/style.css?ver=d40e4c	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/uploads/sites/32/maxmegamenu/style1b40.css	(from https://www.ubagroup.com/alumni/)
15:54:26	59016/59016	---M-Z	200	added ('OK')	text/css	etag:%22e688-5bffe389a14d7-gzip%22	https://www.ubagroup.com/alumni/wp-includes/css/dashicons.min.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-includes/css/dashicons.min69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:26	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-5adb12b21b800-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/megamenu-pro/icons/fontawesome/css/font-awesome.min.css?ver=1.7	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/megamenu-pro/icons/fontawesome/css/font-awesome.min97e1.css	(from https://www.ubagroup.com/alumni/)
15:54:27	27524/27524	---M-Z	200	added ('OK')	text/css	etag:%226b84-5adb12b21b800-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/megamenu-pro/icons/genericons/genericons/genericons.css?ver=1.7	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/megamenu-pro/icons/genericons/genericons/genericons97e1.css	(from https://www.ubagroup.com/alumni/)
15:54:27	44166/44166	---M-Z	200	added ('OK')	text/css	etag:%22ac86-5d793df32340b-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/uba-child/style.css?ver=1.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/uba-child/style5152.css	(from https://www.ubagroup.com/alumni/)
15:54:28	11076/11076	---M-Z	200	added ('OK')	text/css	date:Sat,%2025%20Dec%202021%2006:05:20%20GMT	http://at.alicdn.com/t/font_o5hd5vvqpoqiwwmi.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/at.alicdn.com/t/font_o5hd5vvqpoqiwwmi69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:29	17076/17076	---M-Z	200	added ('OK')	text/css	etag:%2242b4-5bc3de90b0515-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.10.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minee95.css	(from https://www.ubagroup.com/alumni/)
15:54:29	699/699	---M-Z	200	added ('OK')	image/svg+xml	etag:%222bb-5d9cafd464f91-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	(from https://www.ubagroup.com/alumni/)
15:54:29	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-5bc3de9090557-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.1.1	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/lib/animations/animations.minb12b.css	(from https://www.ubagroup.com/alumni/)
15:54:30	115059/115059	---M-Z	200	added ('OK')	text/css	etag:%221c173-5bc3de8e5f4ac-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.1.1	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/css/frontend.minb12b.css	(from https://www.ubagroup.com/alumni/)
15:54:30	946/946	---M-Z	200	added ('OK')	text/css	etag:%223b2-5cf65878bb789-gzip%22	https://www.ubagroup.com/alumni/wp-content/uploads/sites/32/elementor/css/post-3.css?ver=1635409856	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/uploads/sites/32/elementor/css/post-3c2b6.css	(from https://www.ubagroup.com/alumni/)
15:54:30	210844/210844	---M-Z	200	added ('OK')	text/css	etag:%223379c-5bc3de40d3404-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/elementor-pro/assets/css/frontend.min.css?ver=3.1.1	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/elementor-pro/assets/css/frontend.minb12b.css	(from https://www.ubagroup.com/alumni/)
15:54:31	113538/113538	---M-Z	200	added ('OK')	text/css	etag:%221bb82-5cf6b9621558f-gzip%22	https://www.ubagroup.com/alumni/wp-content/uploads/sites/32/elementor/css/global.css?ver=1635435870	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/uploads/sites/32/elementor/css/global76fc.css	(from https://www.ubagroup.com/alumni/)
15:54:31	46981/46981	---M-Z	200	added ('OK')	text/css	etag:%22b785-5cfccd371cd0f-gzip%22	https://www.ubagroup.com/alumni/wp-content/uploads/sites/32/elementor/css/post-77.css?ver=1635853511	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/uploads/sites/32/elementor/css/post-776818.css	(from https://www.ubagroup.com/alumni/)
15:54:32	7798/7798	---M-Z	200	added ('OK')	text/css	etag:%221e76-5adb129b38200-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/disha/css/third-party/normalize.css?ver=3.0.2	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/disha/css/third-party/normalize5b75.css	(from https://www.ubagroup.com/alumni/)
15:54:32	1792/1792	---M-Z	200	added ('OK')	text/css	etag:%22700-5adb129b38200-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/disha/css/third-party/slick.css?ver=1.5.5	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/disha/css/third-party/slick2846.css	(from https://www.ubagroup.com/alumni/)
15:54:32	4344/4344	---M-Z	200	added ('OK')	text/css	etag:%2210f8-5adb129b38200-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/disha/css/third-party/slick-theme.css?ver=1.5.5	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/disha/css/third-party/slick-theme2846.css	(from https://www.ubagroup.com/alumni/)
15:54:33	9925/9925	---M-Z	200	added ('OK')	text/css	etag:%2226c5-5adb129b38200-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/disha/css/third-party/magnific-popup.css?ver=0.9.7	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/disha/css/third-party/magnific-popupdfe0.css	(from https://www.ubagroup.com/alumni/)
15:54:33	23664/23664	---M-Z	200	added ('OK')	text/css	etag:%225c70-5adb129b38200-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/disha/css/grid.css?ver=1.9.2	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/disha/css/grid2c00.css	(from https://www.ubagroup.com/alumni/)
15:54:34	8127/8127	---M-Z	200	added ('OK')	text/css	etag:%221fbf-5adb129b38200-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/disha/css/font-icons/theme-icons/theme-icons.css?ver=1.9.2	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/disha/css/font-icons/theme-icons/theme-icons2c00.css	(from https://www.ubagroup.com/alumni/)
15:54:34	100252/100252	---M-Z	200	added ('OK')	text/css	etag:%221879c-5bb9d87408b0f-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/disha/style.css?ver=1.9.2	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/disha/style2c00.css	(from https://www.ubagroup.com/alumni/)
15:54:35	45410/45410	---M-Z	200	added ('OK')	text/css	etag:%22b162-5adb129b38200-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/disha/css/elements.css?ver=1.9.2	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/disha/css/elements2c00.css	(from https://www.ubagroup.com/alumni/)
15:54:35	44166/44166	---M-Z	200	added ('OK')	text/css	etag:%22ac86-5d793df32340b-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/uba-child/style.css?ver=5.8.4	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/uba-child/style69c8.css	(from https://www.ubagroup.com/alumni/)
15:54:36	26936/26936	---M-Z	200	added ('OK')	text/css	etag:%226938-5bda1cfc3c5f1-gzip%22	https://www.ubagroup.com/alumni/wp-content/themes/uba-child/subsidiaries.css?ver=1.1	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/themes/uba-child/subsidiaries4963.css	(from https://www.ubagroup.com/alumni/)
15:54:36	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-5bc3de90f52a6-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.1	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min9e0b.css	(from https://www.ubagroup.com/alumni/)
15:54:37	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-5bc3de90fb836-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min9e0b.css	(from https://www.ubagroup.com/alumni/)
15:54:38	89521/89521	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215db1-5cd9b89544684-gzip%22	https://www.ubagroup.com/alumni/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-includes/js/jquery/jquery.minaf6c.js	(from https://www.ubagroup.com/alumni/)
15:54:38	11224/11224	---M-Z	200	added ('OK')	application/x-javascript	etag:%222bd8-5cd9b89532d48-gzip%22	https://www.ubagroup.com/alumni/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://www.ubagroup.com/alumni/)
15:54:39	35069/35069	---M-Z	200	added ('OK')	application/x-javascript	etag:%2288fd-5d9c61bf25468-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/cookie-law-info/public/js/cookie-law-info-public.js?ver=2.1.1	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/cookie-law-info/public/js/cookie-law-info-publice1fc.js	(from https://www.ubagroup.com/alumni/)
15:54:40	16405/16405	---M-Z	200	added ('OK')	application/x-javascript	etag:%224015-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/wow.js?ver=1.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/wow5152.js	(from https://www.ubagroup.com/alumni/)
15:54:41	8371/8371	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220b3-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/modernizr.custom.js?ver=1.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/modernizr.custom5152.js	(from https://www.ubagroup.com/alumni/)
15:54:41	1972/1972	---M-Z	200	added ('OK')	application/x-javascript	etag:%227b4-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/classie.js?ver=1.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/classie5152.js	(from https://www.ubagroup.com/alumni/)
15:54:42	22704/22704	---M-Z	200	added ('OK')	application/x-javascript	etag:%2258b0-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/featherlight.js?ver=1.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/featherlight5152.js	(from https://www.ubagroup.com/alumni/)
15:54:43	41730/41730	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a302-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/jquery.magnific-popup.js?ver=1.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/jquery.magnific-popup5152.js	(from https://www.ubagroup.com/alumni/)
15:54:43	1359/1359	---M-Z	200	added ('OK')	application/x-javascript	etag:%2254f-5adb12b30fa40-gzip%22	https://www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/main.js?ver=1.0	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/plugins/team-showcase-pro.dd/assets/js/main5152.js	(from https://www.ubagroup.com/alumni/)
15:54:45	96/96	---M--	401	error ('Unauthorized')	application/json	date:Wed,%2030%20Mar%202022%2014:54:44%20GMT	https://www.ubagroup.com/alumni/wp-json/wp/v2/pages/77	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-json/wp/v2/pages/77	(from https://www.ubagroup.com/alumni/)
15:54:45	96/96	---M--	401	error ('Unauthorized')	application/json	date:Wed,%2030%20Mar%202022%2014:54:44%20GMT	https://www.ubagroup.com/alumni/wp-json/	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-json/index.html	(from https://www.ubagroup.com/alumni/)
15:54:45	199/199	---M--	403	error ('Forbidden')	text/html	date:Wed,%2030%20Mar%202022%2014:54:45%20GMT	https://www.ubagroup.com/alumni/xmlrpc.php?rsd	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/xmlrpc0db0.php	(from https://www.ubagroup.com/alumni/)
15:54:45	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-57be59578c340-gzip%22	https://www.ubagroup.com/alumni/wp-includes/wlwmanifest.xml	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-includes/wlwmanifest.xml	(from https://www.ubagroup.com/alumni/)
15:54:46	96/96	---M--	401	error ('Unauthorized')	application/json	date:Wed,%2030%20Mar%202022%2014:54:46%20GMT	https://www.ubagroup.com/alumni/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ubagroup.com%2Falumni%2F	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-json/oembed/1.0/embede1cf	(from https://www.ubagroup.com/alumni/)
15:54:48	155/155	---M--	401	error ('Unauthorized')	text/xml	date:Wed,%2030%20Mar%202022%2014:54:48%20GMT	https://www.ubagroup.com/alumni/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ubagroup.com%2Falumni%2F&format=xml	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-json/oembed/1.0/embed1b04	(from https://www.ubagroup.com/alumni/)
15:54:49	77539/77539	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2014:54:49%20GMT	https://www.ubagroup.com/alumni/our-focus	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/our-focus.html	(from https://www.ubagroup.com/alumni/)
15:54:50	105987/105987	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2014:54:49%20GMT	https://www.ubagroup.com/alumni/about-uba-alumni/	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/about-uba-alumni/index.html	(from https://www.ubagroup.com/alumni/)
15:54:52	72525/72525	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2014:54:52%20GMT	https://www.ubagroup.com/alumni/leadership	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/leadership.html	(from https://www.ubagroup.com/alumni/)
15:54:53	71733/71733	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2014:54:53%20GMT	https://www.ubagroup.com/alumni/gallery	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/gallery.html	(from https://www.ubagroup.com/alumni/)
15:54:55	81817/81817	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2014:54:55%20GMT	https://www.ubagroup.com/alumni/contact-us	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/contact-us.html	(from https://www.ubagroup.com/alumni/)
15:54:57	82849/82849	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2014:54:57%20GMT	https://www.ubagroup.com/alumni/membership	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/membership.html	(from https://www.ubagroup.com/alumni/)
15:54:57	11784/11784	---M-Z	200	added ('OK')	image/svg+xml	etag:%222e08-5cfd00f2bbb9b-gzip%22	https://www.ubagroup.com/alumni/wp-content/uploads/sites/32/2021/10/UBA-alumnigood.svg	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/uploads/sites/32/2021/10/UBA-alumnigood.svg	(from https://www.ubagroup.com/alumni/)
15:54:58	147017/147017	---M-Z	200	added ('OK')	image/svg+xml	etag:%2223e49-5cf662f3832a5-gzip%22	https://www.ubagroup.com/alumni/wp-content/uploads/sites/32/2021/10/map.svg	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/wp-content/uploads/sites/32/2021/10/map.svg	(from https://www.ubagroup.com/alumni/)
15:55:00	92282/92282	---M-Z	200	added ('OK')	text/html	date:Wed,%2030%20Mar%202022%2014:54:59%20GMT	https://www.ubagroup.com/alumni/uba-alumni-launch	C:/Users/Emmanuel%20LEO/Downloads/united/www.ubagroup.com/alumni/uba-alumni-launch.html	(from https://www.ubagroup.com/alumni/)
